,Name,Skeleton 006:sternum 2,Skeleton 006:sternum 2.1,Skeleton 006:sternum 2.2,Skeleton 006:sternum 1,Skeleton 006:sternum 1.1,Skeleton 006:sternum 1.2,Skeleton 006:shoulder,Skeleton 006:shoulder.1,Skeleton 006:shoulder.2,Skeleton 006:elbow,Skeleton 006:elbow.1,Skeleton 006:elbow.2,Skeleton 006:humerus,Skeleton 006:humerus.1,Skeleton 006:humerus.2,Skeleton 006:forearm,Skeleton 006:forearm.1,Skeleton 006:forearm.2,Skeleton 006:wrist,Skeleton 006:wrist.1,Skeleton 006:wrist.2,Skeleton 006:ulnar,Skeleton 006:ulnar.1,Skeleton 006:ulnar.2,Skeleton 006:radial,Skeleton 006:radial.1,Skeleton 006:radial.2
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ID,8,8,8,9,9,9,15,15,15,16,16,16,17,17,17,1A,1A,1A,1B,1B,1B,19,19,19,18,18,18
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
616,5.133333,1.259916,0.707517,0.439058,1.345701,0.725384,0.497211,1.249349,0.675409,0.197647,1.342903,0.851934,0.077185,1.279946,0.779724,0.165220,1.316756,0.715032,0.098518,1.202967,0.662497,0.097455,1.205470,0.699209,0.133118,1.166355,0.675698,0.063576
617,5.141667,1.260746,0.772584,0.391432,1.346578,0.790365,0.449542,1.252187,0.715157,0.156206,1.318635,0.888903,0.024381,1.260549,0.819143,0.117588,1.324194,0.750235,0.065724,1.206387,0.669251,0.090780,1.234203,0.710897,0.101634,1.170789,0.682550,0.055873
618,5.150000,1.260124,0.708118,0.439168,1.346028,0.725786,0.497206,1.249356,0.675803,0.197835,1.343134,0.852080,0.077273,1.280089,0.780066,0.165406,1.316719,0.715151,0.098608,1.203015,0.662460,0.097358,1.205326,0.699380,0.132818,1.166503,0.675405,0.063270
619,5.158333,1.260481,0.708585,0.439156,1.346482,0.726102,0.497096,1.249488,0.676108,0.197875,1.343224,0.852276,0.077249,1.280206,0.780359,0.165480,1.316711,0.715303,0.098580,1.203048,0.662421,0.097305,1.205321,0.699495,0.132608,1.166576,0.675219,0.063120
620,5.166667,1.260786,0.708974,0.439102,1.346856,0.726393,0.496969,1.249618,0.676350,0.197862,1.343296,0.852425,0.077150,1.280310,0.780584,0.165467,1.316736,0.715421,0.098509,1.203083,0.662410,0.097256,1.205373,0.699573,0.132463,1.166625,0.675143,0.063032
621,5.175000,1.261091,0.709555,0.439109,1.347264,0.726787,0.496878,1.249705,0.676730,0.197931,1.343407,0.852665,0.077176,1.280419,0.780948,0.165591,1.316739,0.715580,0.098511,1.203166,0.662400,0.097177,1.205361,0.699606,0.132345,1.166728,0.675041,0.062897
622,5.183333,1.241879,0.727538,0.469624,1.328148,0.744596,0.527302,1.234007,0.690404,0.229872,1.332694,0.864802,0.110397,1.268591,0.796069,0.200368,1.297935,0.720683,0.117929,1.206949,0.654151,0.092382,1.186746,0.692735,0.065382,1.205740,0.611789,0.062944
623,5.191667,1.262206,0.711015,0.438861,1.348577,0.727888,0.496440,1.250252,0.677632,0.197796,1.343576,0.853326,0.076818,1.280782,0.781823,0.165544,1.316819,0.716080,0.098188,1.203268,0.662353,0.097031,1.205625,0.699865,0.131862,1.166841,0.674812,0.062673
624,5.200000,1.242476,0.728939,0.470095,1.328949,0.745583,0.527588,1.234148,0.691367,0.230481,1.332775,0.865308,0.110656,1.268769,0.796921,0.200959,1.297745,0.720943,0.118119,1.207108,0.653966,0.092136,1.188300,0.691702,0.063013,1.206486,0.610543,0.064266
625,5.208333,1.262416,0.712500,0.439358,1.349006,0.728851,0.496760,1.250112,0.678622,0.198453,1.343692,0.853963,0.077524,1.280841,0.782799,0.166482,1.316480,0.716400,0.098589,1.203373,0.662065,0.096882,1.205067,0.699750,0.131565,1.167084,0.673991,0.062190
626,5.216667,1.262648,0.713420,0.439334,1.349339,0.729499,0.496661,1.250165,0.679203,0.198512,1.343746,0.854339,0.077533,1.280899,0.783353,0.166636,1.316415,0.716630,0.098560,1.203420,0.661994,0.096811,1.205023,0.699788,0.131379,1.167152,0.673761,0.062045
627,5.225000,1.262910,0.714432,0.439250,1.349688,0.730266,0.496511,1.250257,0.679817,0.198509,1.343773,0.854756,0.077456,1.280955,0.783941,0.166715,1.316376,0.716896,0.098474,1.203473,0.661935,0.096750,1.205047,0.699841,0.131196,1.167207,0.673570,0.061936
628,5.233333,1.262887,0.715569,0.439397,1.349768,0.731094,0.496586,1.250115,0.680516,0.198767,1.343767,0.855233,0.077759,1.280892,0.784629,0.167145,1.316175,0.717167,0.098640,1.203524,0.661803,0.096676,1.204765,0.699844,0.130987,1.167329,0.673115,0.061682
629,5.241667,1.241641,0.734590,0.471995,1.328616,0.749851,0.529112,1.232799,0.695151,0.232972,1.331613,0.867806,0.112754,1.267617,0.800503,0.203874,1.296241,0.722218,0.119757,1.207810,0.652938,0.090912,1.196704,0.685597,0.053018,1.209359,0.605370,0.070975
630,5.250000,1.263489,0.718539,0.439367,1.350574,0.733448,0.496410,1.250283,0.682239,0.198976,1.343766,0.856506,0.077877,1.281004,0.786345,0.167690,1.315905,0.717985,0.098583,1.203677,0.661690,0.096452,1.204547,0.699974,0.130504,1.167529,0.672520,0.061258
631,5.258333,1.241273,0.737853,0.473371,1.328459,0.752448,0.530342,1.232151,0.697226,0.234654,1.330749,0.869357,0.114276,1.266978,0.802553,0.205920,1.295106,0.723165,0.120963,1.208348,0.652333,0.090137,1.202149,0.681752,0.048640,1.210545,0.603175,0.074605
632,5.266667,1.263906,0.721877,0.439435,1.351203,0.736076,0.496334,1.250282,0.684145,0.199331,1.343641,0.857811,0.078050,1.280973,0.788206,0.168360,1.315499,0.718753,0.098609,1.203755,0.661391,0.096328,1.204231,0.699924,0.130105,1.167649,0.671703,0.060936
633,5.275000,1.268489,0.725476,0.441517,1.355562,0.741142,0.498374,1.253522,0.685315,0.201370,1.343996,0.860214,0.079667,1.283306,0.790081,0.170914,1.314865,0.721259,0.099110,1.204037,0.660936,0.095543,1.203327,0.702334,0.125736,1.169310,0.668002,0.058037
634,5.283333,1.263660,0.726176,0.438849,1.351272,0.739028,0.495585,1.249694,0.686994,0.199159,1.343277,0.859715,0.077813,1.280399,0.790942,0.168613,1.315128,0.719798,0.098350,1.203865,0.661072,0.096234,1.204244,0.699770,0.129823,1.167647,0.671060,0.060863
635,5.291667,1.263783,0.728507,0.439170,1.351490,0.740972,0.495846,1.249600,0.688349,0.199676,1.343009,0.860780,0.078252,1.280263,0.792334,0.169390,1.314657,0.720469,0.098570,1.203865,0.660655,0.096173,1.203804,0.699856,0.129177,1.167838,0.669912,0.060411
636,5.300000,1.239923,0.748286,0.476391,1.327705,0.760406,0.533026,1.230010,0.704133,0.238668,1.326918,0.875339,0.118472,1.264335,0.809724,0.211779,1.290371,0.727683,0.124424,1.210465,0.649599,0.088091,1.220926,0.671631,0.043024,1.211970,0.598441,0.081520
637,5.308333,1.263699,0.732762,0.440350,1.351551,0.744501,0.496955,1.249201,0.690729,0.201238,1.342356,0.861599,0.078364,1.279977,0.794341,0.170631,1.313610,0.720539,0.098988,1.203919,0.660067,0.096308,1.202657,0.698169,0.130551,1.167538,0.669291,0.060896
638,5.316667,1.239139,0.753806,0.478300,1.327053,0.765163,0.534887,1.229024,0.707584,0.241058,1.323599,0.878388,0.120076,1.262500,0.813339,0.214752,1.286815,0.730009,0.126063,1.211903,0.648037,0.087438,1.228369,0.666450,0.042541,1.213646,0.596518,0.085107
639,5.325000,1.264105,0.738395,0.440395,1.352075,0.749350,0.496974,1.249212,0.693908,0.201757,1.341854,0.864278,0.078838,1.279810,0.797677,0.171805,1.312860,0.722319,0.098996,1.204183,0.659540,0.096010,1.202137,0.698672,0.129031,1.168143,0.667290,0.059904
640,5.333333,1.263974,0.740993,0.441449,1.351982,0.751528,0.498050,1.248952,0.695403,0.203032,1.341985,0.866411,0.081584,1.279875,0.799672,0.174408,1.311710,0.724090,0.100098,1.204409,0.659038,0.095366,1.200182,0.700825,0.124723,1.170120,0.663005,0.057010
641,5.341667,1.264039,0.743876,0.441472,1.352106,0.754044,0.498047,1.248837,0.696938,0.203352,1.341760,0.867589,0.081804,1.279753,0.801236,0.174974,1.311293,0.724840,0.100118,1.204555,0.658737,0.095212,1.199858,0.700996,0.123813,1.170560,0.661856,0.056518
642,5.350000,1.271287,0.750677,0.445345,1.359716,0.761822,0.501167,1.252901,0.700308,0.207715,1.342082,0.871891,0.085153,1.282948,0.805436,0.180100,1.309134,0.728691,0.101284,1.205371,0.657560,0.094204,1.197495,0.704768,0.112512,1.176012,0.651691,0.052178
643,5.358333,1.241343,0.774548,0.491593,1.329255,0.786159,0.548132,1.229459,0.719952,0.255694,1.311824,0.891237,0.131060,1.258812,0.827040,0.231043,1.264554,0.742919,0.130408,1.221379,0.642732,0.085770,1.250739,0.658639,0.046900,1.231257,0.592717,0.093737
644,5.366667,1.269364,0.755478,0.445520,1.357314,0.766589,0.502101,1.252250,0.702511,0.208176,1.341715,0.873284,0.085310,1.282491,0.807560,0.180709,1.308446,0.729473,0.101310,1.205582,0.657176,0.094113,1.196961,0.704904,0.110654,1.177013,0.649592,0.051817
645,5.375000,1.239346,0.780364,0.489154,1.327867,0.789990,0.545113,1.226838,0.723728,0.254417,1.307230,0.894629,0.129874,1.255220,0.830995,0.230739,1.259475,0.745647,0.129271,1.223432,0.642007,0.086348,1.254426,0.657527,0.048607,1.234861,0.592855,0.097122
646,5.383333,1.269753,0.762774,0.446104,1.357825,0.772743,0.502709,1.252085,0.706830,0.209532,1.341059,0.876472,0.086033,1.282333,0.811895,0.182517,1.307001,0.731434,0.101335,1.206092,0.656417,0.093915,1.196315,0.705532,0.104778,1.179941,0.644064,0.051181
647,5.391667,1.270233,0.767318,0.446356,1.358339,0.776712,0.503006,1.252197,0.709528,0.210248,1.340741,0.878513,0.086235,1.282380,0.814636,0.183404,1.306271,0.732760,0.101197,1.206417,0.656010,0.093751,1.196665,0.705939,0.099903,1.182125,0.640197,0.051061
648,5.400000,1.270584,0.771679,0.446463,1.358737,0.780324,0.503159,1.252191,0.712232,0.210826,1.340462,0.880409,0.086253,1.282375,0.817306,0.184090,1.305641,0.733946,0.100993,1.206690,0.655671,0.093638,1.197385,0.706035,0.095318,1.184078,0.636719,0.051304
649,5.408333,1.271224,0.776184,0.446503,1.359424,0.784212,0.503217,1.252371,0.714947,0.211378,1.340309,0.882337,0.086168,1.282535,0.819995,0.184675,1.305169,0.735208,0.100748,1.206960,0.655372,0.093438,1.199054,0.705871,0.089803,1.186223,0.632987,0.051827
650,5.416667,1.271755,0.781027,0.446574,1.359979,0.788278,0.503354,1.252467,0.717933,0.212005,1.340093,0.884327,0.085999,1.282636,0.822901,0.185265,1.304661,0.736474,0.100537,1.207229,0.655059,0.093211,1.201488,0.705105,0.083813,1.188463,0.629028,0.052802
651,5.425000,1.268752,0.784795,0.444972,1.356984,0.789423,0.502014,1.249981,0.721236,0.210967,1.337924,0.885874,0.084393,1.280184,0.825879,0.184366,1.303231,0.736746,0.099286,1.207093,0.654997,0.093491,1.197884,0.705040,0.087426,1.187164,0.630120,0.052913
652,5.433333,1.269482,0.790099,0.444676,1.357686,0.793894,0.501823,1.250217,0.724558,0.211297,1.338578,0.888556,0.084666,1.280664,0.829308,0.184983,1.303645,0.738944,0.099508,1.207612,0.654654,0.093048,1.205491,0.703373,0.077308,1.190550,0.624758,0.054607
653,5.441667,1.269895,0.795074,0.444313,1.358074,0.797973,0.501550,1.250182,0.727620,0.211601,1.338198,0.890491,0.084047,1.280604,0.832251,0.185136,1.303245,0.740322,0.099289,1.207842,0.654437,0.092641,1.209839,0.701407,0.072251,1.192170,0.621790,0.055883
654,5.450000,1.269021,0.799416,0.445227,1.357099,0.801360,0.502659,1.249283,0.730470,0.213090,1.337257,0.891986,0.084541,1.279891,0.834832,0.186377,1.302144,0.741268,0.100119,1.208244,0.654025,0.091881,1.216053,0.697104,0.065252,1.194976,0.616917,0.058572
655,5.458333,1.271762,0.806678,0.444171,1.359734,0.807674,0.501789,1.250922,0.735157,0.212831,1.337114,0.895325,0.082405,1.281029,0.839519,0.185692,1.301728,0.744631,0.099643,1.209021,0.653866,0.090474,1.225171,0.693584,0.062410,1.196753,0.615522,0.058197
656,5.466667,1.272136,0.812718,0.444061,1.359988,0.812714,0.501871,1.250846,0.739132,0.213510,1.335514,0.897425,0.080851,1.280563,0.843150,0.185554,1.299809,0.747199,0.100456,1.210306,0.651845,0.090020,1.232920,0.688534,0.062300,1.200320,0.612094,0.058671
657,5.475000,1.272479,0.818687,0.443370,1.360197,0.817623,0.501374,1.250726,0.742994,0.213680,1.333945,0.899883,0.079398,1.280121,0.846895,0.185339,1.297401,0.750170,0.100735,1.211687,0.651143,0.088690,1.238929,0.685337,0.061958,1.204174,0.609836,0.058692
658,5.483333,1.273262,0.825214,0.443388,1.360766,0.823060,0.501685,1.250963,0.747447,0.214515,1.331359,0.902833,0.077943,1.279732,0.851258,0.185659,1.292746,0.754245,0.101431,1.214134,0.649991,0.087040,1.245425,0.682050,0.062162,1.211003,0.606368,0.059658
659,5.491667,1.273669,0.831670,0.442701,1.360972,0.828427,0.501247,1.250871,0.751719,0.214779,1.328401,0.905635,0.075990,1.278998,0.855446,0.185391,1.287230,0.758349,0.101523,1.216842,0.648932,0.085873,1.249914,0.680445,0.062655,1.218451,0.603452,0.061551
660,5.500000,1.273794,0.838147,0.441987,1.360822,0.833757,0.500868,1.250632,0.756088,0.215014,1.324532,0.908465,0.073710,1.277967,0.859708,0.184987,1.279630,0.762763,0.101162,1.220263,0.647832,0.085112,1.253716,0.679611,0.062820,1.227744,0.600639,0.065631
661,5.508333,1.274164,0.844885,0.441125,1.360870,0.839360,0.500382,1.250587,0.760664,0.215132,1.318902,0.911085,0.070268,1.276591,0.864009,0.183941,1.269570,0.766914,0.099790,1.224192,0.646831,0.085196,1.257015,0.679011,0.062547,1.238038,0.598682,0.072846
662,5.516667,1.275198,0.852304,0.440928,1.361551,0.845621,0.500582,1.250941,0.765851,0.215951,1.311038,0.914596,0.067124,1.275049,0.869048,0.183563,1.253331,0.771743,0.096849,1.230202,0.647061,0.086448,1.261540,0.679222,0.061759,1.252405,0.600485,0.086979
663,5.525000,1.275577,0.859302,0.440093,1.361524,0.851407,0.500184,1.250873,0.770731,0.216164,1.303202,0.911995,0.058627,1.273828,0.871016,0.178569,1.235416,0.770957,0.090817,1.230016,0.643345,0.092055,1.259417,0.677186,0.067230,1.258671,0.601575,0.101892
664,5.533333,1.276418,0.866828,0.437901,1.361907,0.857742,0.498474,1.251203,0.775893,0.215160,1.296524,0.916899,0.055840,1.272236,0.876580,0.177135,1.223487,0.773162,0.083678,1.239019,0.649809,0.095163,1.269770,0.680150,0.067601,1.268544,0.615413,0.119818
665,5.541667,1.276003,0.873325,0.437556,1.360979,0.863029,0.498655,1.250607,0.780630,0.215767,1.285030,0.916277,0.049871,1.268702,0.879033,0.173461,1.206802,0.767726,0.072455,1.241750,0.654388,0.104003,1.276109,0.682038,0.077910,1.266227,0.631538,0.143263
666,5.550000,1.189054,1.064867,0.572203,1.251190,0.980957,0.559620,,,,,,,,,,1.137345,1.052941,0.211527,1.152160,0.911579,0.135147,1.154863,0.936575,0.179799,1.137311,0.945225,0.098952
667,5.558333,1.190757,1.073006,0.570009,1.250531,0.987288,0.558196,,,,,,,,,,1.182459,0.961733,0.195940,1.164446,0.819785,0.124832,1.183463,0.850094,0.161514,1.130616,0.847391,0.097335
668,5.566667,1.192170,1.081287,0.568179,1.249645,0.993910,0.557137,,,,,,,,,,1.200232,0.918157,0.196847,1.171549,0.778502,0.126403,1.196098,0.810323,0.158194,1.130655,0.803513,0.107304
669,5.575000,1.193555,1.089752,0.566076,1.248568,1.000700,0.555914,,,,,,,,,,1.208548,0.896952,0.201040,1.174961,0.759489,0.129341,1.202076,0.792002,0.158212,1.130640,0.782659,0.116636
670,5.583333,1.194934,1.098011,0.563812,1.247568,1.007430,0.554600,,,,,,,,,,1.212815,0.886527,0.206032,1.176470,0.750816,0.132780,1.205028,0.783724,0.159750,1.130315,0.772517,0.124946
671,5.591667,1.196008,1.106450,0.561516,1.246390,1.014490,0.553453,,,,,,,,,,1.215121,0.881972,0.211186,1.176962,0.747585,0.136589,1.206479,0.780742,0.162187,1.129794,0.768114,0.132539
672,5.600000,1.197095,1.114691,0.558945,1.245183,1.021419,0.552024,,,,,,,,,,1.216392,0.881021,0.215985,1.176924,0.747572,0.140402,1.207139,0.780883,0.164965,1.129243,0.767260,0.139165
673,5.608333,1.278336,0.930461,0.424613,1.357754,0.912237,0.491101,1.250691,0.821064,0.212291,1.344081,0.914676,0.038832,1.287359,0.903685,0.155408,1.308811,0.743225,0.054868,1.208661,0.674702,0.113823,1.249613,0.695491,0.136553,1.167410,0.703065,0.126334
674,5.616667,1.278271,0.936882,0.422468,1.356821,0.917909,0.489773,1.250655,0.825629,0.211264,1.345247,0.916732,0.037286,1.287941,0.907516,0.153730,1.310929,0.746479,0.057372,1.207609,0.674573,0.110995,1.247080,0.697746,0.134037,1.165454,0.703235,0.119002
675,5.625000,1.278245,0.943142,0.420354,1.355902,0.923443,0.488483,1.250661,0.830099,0.210250,1.346052,0.918491,0.035487,1.288549,0.911142,0.151966,1.311781,0.749333,0.058609,1.206906,0.674568,0.108936,1.245269,0.699834,0.131648,1.164156,0.703100,0.113512
676,5.633333,1.278117,0.949207,0.418008,1.354866,0.928898,0.486981,1.250655,0.834345,0.209017,1.346789,0.921214,0.034067,1.289197,0.915148,0.150576,1.312371,0.753270,0.059565,1.206135,0.675207,0.105780,1.243379,0.702063,0.128529,1.163057,0.703588,0.106964
677,5.641667,1.276968,0.955266,0.413386,1.352709,0.934263,0.483259,1.249992,0.838408,0.205780,1.347352,0.922128,0.030117,1.289097,0.918221,0.146389,1.313060,0.755874,0.059967,1.205931,0.674775,0.103848,1.242026,0.704118,0.125342,1.162585,0.702596,0.100731
678,5.650000,,,,,,,1.248587,0.841425,0.206162,1.347291,0.923561,0.030566,1.288652,0.920669,0.146674,1.312786,0.757904,0.061122,1.205683,0.674325,0.102836,1.241040,0.704737,0.124069,1.162169,0.701603,0.097828
679,5.658333,,,,,,,1.266277,0.820929,0.206281,1.346909,0.923780,0.033038,1.301671,0.909166,0.154149,1.306289,0.769526,0.068312,1.205545,0.664917,0.093744,1.231688,0.706619,0.108005,1.164547,0.680387,0.066496
680,5.666667,,,,,,,1.264710,0.823601,0.206882,1.346952,0.924432,0.033236,1.301052,0.911012,0.154236,1.305947,0.770367,0.068637,1.205610,0.664884,0.093529,1.231693,0.706766,0.107365,1.164871,0.679986,0.065692
681,5.675000,,,,,,,1.263282,0.826185,0.207390,1.346897,0.924371,0.032921,1.300426,0.912438,0.153859,1.305665,0.770593,0.068933,1.205671,0.664283,0.093824,1.231919,0.706284,0.106969,1.165218,0.679050,0.065396
682,5.683333,,,,,,,1.261889,0.828753,0.207776,1.347043,0.925588,0.033311,1.299975,0.914485,0.154097,1.305292,0.772010,0.069114,1.205763,0.664851,0.093071,1.231781,0.707056,0.106020,1.165590,0.679206,0.064042
683,5.691667,,,,,,,1.260587,0.831218,0.208061,1.347082,0.926117,0.033213,1.299499,0.916131,0.153895,1.304943,0.772866,0.069289,1.205861,0.664834,0.092806,1.231852,0.707211,0.105235,1.166028,0.678739,0.063098
684,5.700000,,,,,,,1.259280,0.833644,0.208318,1.347149,0.926590,0.033123,1.299022,0.917719,0.153676,1.304634,0.773655,0.069452,1.205956,0.664826,0.092553,1.231951,0.707334,0.104518,1.166456,0.678339,0.062225
685,5.708333,,,,,,,1.258229,0.835853,0.208565,1.347277,0.926988,0.033029,1.298701,0.919146,0.153474,1.304411,0.774329,0.069564,1.206049,0.664865,0.092349,1.232090,0.707447,0.103949,1.166816,0.678101,0.061555
686,5.716667,,,,,,,1.257286,0.837972,0.208719,1.347447,0.927626,0.032998,1.298441,0.920644,0.153321,1.304172,0.775126,0.069505,1.205928,0.665195,0.091743,1.232086,0.707705,0.103341,1.166914,0.678494,0.060700
687,5.725000,,,,,,,1.256377,0.840006,0.208768,1.347600,0.927906,0.032718,1.298163,0.921917,0.152918,1.304008,0.775681,0.069517,1.206013,0.665288,0.091563,1.232195,0.707860,0.102878,1.167221,0.678346,0.060143
688,5.733333,,,,,,,1.255567,0.841921,0.208787,1.347680,0.927136,0.031890,1.297889,0.922590,0.152007,1.303981,0.775391,0.069718,1.206329,0.664488,0.092343,1.232670,0.707160,0.102885,1.167797,0.677057,0.060407
689,5.741667,,,,,,,1.253667,0.845151,0.208822,1.347598,0.928907,0.032189,1.297140,0.925225,0.152057,1.303317,0.777655,0.069730,1.206428,0.665208,0.090906,1.232856,0.707941,0.100976,1.168696,0.677258,0.057836
690,5.750000,,,,,,,1.252988,0.846796,0.208749,1.347842,0.929054,0.031906,1.296971,0.926215,0.151623,1.303338,0.777992,0.069675,1.206539,0.665324,0.090810,1.233059,0.708038,0.100716,1.168945,0.677291,0.057552
691,5.758333,1.270932,1.015486,0.376148,1.332865,0.992920,0.458094,1.251385,0.876791,0.181968,1.358256,0.928302,0.000388,1.299548,0.944827,0.115316,1.312077,0.780912,0.054948,1.207711,0.674693,0.086827,1.240116,0.713378,0.095730,1.171675,0.691387,0.053882
692,5.766667,1.254954,1.107191,0.454474,1.315931,1.084911,0.537212,1.235978,0.967682,0.260377,1.340748,0.965216,0.067917,1.292736,1.003555,0.182604,1.299441,0.802977,0.079237,1.205694,0.689138,0.106820,1.243914,0.720784,0.119615,1.161443,0.715469,0.110158
693,5.775000,1.267667,1.019967,0.368278,1.327742,0.998084,0.451778,1.250506,0.878339,0.176033,1.360325,0.926837,-0.004605,1.299964,0.945378,0.109153,1.312606,0.782253,0.053148,1.208722,0.674594,0.084922,1.241032,0.713617,0.092614,1.174665,0.688996,0.048932
694,5.783333,1.254853,1.120045,0.444178,1.314021,1.098568,0.528427,1.237448,0.976857,0.252704,1.343846,0.966225,0.061269,1.295385,1.008908,0.174219,1.301169,0.805220,0.076841,1.206286,0.691935,0.106148,1.244815,0.723718,0.117602,1.162372,0.718991,0.107611
695,5.791667,1.265993,1.023176,0.363833,1.324365,1.002250,0.448773,1.250770,0.879013,0.172898,1.361812,0.925304,-0.007569,1.301154,0.945209,0.105799,1.312454,0.783423,0.052344,1.209771,0.673879,0.083926,1.241823,0.713310,0.090540,1.177500,0.685882,0.045493
696,5.800000,1.263529,1.023909,0.360235,1.321086,1.003531,0.445862,1.249656,0.878329,0.170226,1.362439,0.924357,-0.009218,1.300680,0.944650,0.103485,1.312475,0.783717,0.051787,1.210270,0.673386,0.083169,1.242170,0.713026,0.089250,1.179154,0.683963,0.043388
697,5.808333,1.183542,1.259731,0.461391,1.202580,1.160762,0.491436,,,,,,,,,,1.221200,1.125587,0.115172,1.197413,0.972479,0.071856,1.207396,1.005922,0.109377,1.185645,0.999287,0.029365
698,5.816667,1.181141,1.261925,0.456622,1.200301,1.163445,0.488162,,,,,,,,,,1.237458,1.034405,0.131355,1.188261,0.888004,0.091873,1.213663,0.921142,0.121580,1.157693,0.915098,0.060344
699,5.825000,1.178544,1.263719,0.451832,1.197917,1.165786,0.484905,,,,,,,,,,1.240745,0.991683,0.144032,1.185024,0.847890,0.106116,1.215696,0.880989,0.130400,1.146931,0.874777,0.084012
700,5.833333,1.175825,1.265256,0.447005,1.195607,1.167954,0.481662,,,,,,,,,,1.240644,0.969326,0.152341,1.183385,0.826364,0.114726,1.216225,0.859839,0.135387,1.141566,0.852455,0.099463
701,5.841667,1.172916,1.266436,0.442124,1.193098,1.169787,0.478343,,,,,,,,,,1.239675,0.956247,0.157620,1.182491,0.813424,0.119901,1.216238,0.847401,0.138138,1.138690,0.838587,0.109369
702,5.850000,1.169208,1.268606,0.437645,1.190067,1.172736,0.475511,,,,,,,,,,1.237972,0.948692,0.161142,1.181577,0.805633,0.123368,1.215672,0.840153,0.139856,1.136572,0.829857,0.116270
703,5.858333,1.165967,1.269129,0.432812,1.187469,1.174036,0.472247,,,,,,,,,,1.236721,0.942153,0.162743,1.181190,0.798775,0.125050,1.215352,0.833784,0.140319,1.135465,0.822201,0.120249
704,5.866667,1.162133,1.270050,0.428131,1.184477,1.175858,0.469224,,,,,,,,,,1.235393,0.937212,0.163400,1.180810,0.793436,0.125949,1.214899,0.828907,0.140289,1.134583,0.816146,0.122813
